ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Karnataka,2008,71,11,DHARWAD,GEN,MUGUR MAKABOOLAHMED,M,29,GEN,IUML,810
Karnataka,2008,71,12,DHARWAD,GEN,YASHWAN.T K JALAYI,M,39,GEN,IND,651
Karnataka,2008,71,13,DHARWAD,GEN,SHASHIKALA ISHWAR,F,32,GEN,SUP,610
Karnataka,2008,71,14,DHARWAD,GEN,SAVITRI M. GUNDI,F,66,GEN,JD(U),476
Karnataka,2008,72,1,HUBLI-DHARWAD-EAST,SC,VEERABHADRAPPA,M,44,SC,BJP,41029
Karnataka,2008,72,2,HUBLI-DHARWAD-EAST,SC,F.H. JAKKAPPANAVAR,M,57,SC,INC,28861
Karnataka,2008,72,3,HUBLI-DHARWAD-EAST,SC,HIREKERUR SHIVU YALLAPPA,M,46,SC,JD(S),12667
Karnataka,2008,72,4,HUBLI-DHARWAD-EAST,SC,DURGAPPA KASHAPPA,M,48,SC,IND,5410
Karnataka,2008,72,5,HUBLI-DHARWAD-EAST,SC,RAMACHANDRA KALINGAPPA,M,59,SC,IND,1551
Karnataka,2008,72,6,HUBLI-DHARWAD-EAST,SC,SHOBHA VASUDEV BALLARI,F,45,SC,BSP,799
Karnataka,2008,72,7,HUBLI-DHARWAD-EAST,SC,SREENIVAS M,M,31,SC,RAHS,688
Karnataka,2008,72,8,HUBLI-DHARWAD-EAST,SC,GOVINDRAJ ALLAPPA,M,57,SC,SP,599
Karnataka,2008,72,9,HUBLI-DHARWAD-EAST,SC,RAJESH BASAVARAJ,M,35,SC,IND,526
Karnataka,2008,72,10,HUBLI-DHARWAD-EAST,SC,DODAMANI,M,32,SC,IND,360
Karnataka,2008,73,1,HUBLI-DHARWAD-CENTRAL,GEN,JAGADISH SHETTAR,M,52,GEN,BJP,58747
Karnataka,2008,73,2,HUBLI-DHARWAD-CENTRAL,GEN,MUNAVALLI SHANKRANNA,M,57,GEN,INC,32738
Karnataka,2008,73,3,HUBLI-DHARWAD-CENTRAL,GEN,KORAVI. M. M. (RAJANNA),M,40,GEN,JD(S),11938
Karnataka,2008,73,4,HUBLI-DHARWAD-CENTRAL,GEN,LAKKUNDI RAHIMANSAB,M,45,GEN,IND,1089
Karnataka,2008,73,5,HUBLI-DHARWAD-CENTRAL,GEN,PREMANATH CHIKKATUMBAL,M,31,SC,BSP,808
Karnataka,2008,73,6,HUBLI-DHARWAD-CENTRAL,GEN,ANILRAJ. B. TUMBAGI,M,37,GEN,SP,477
Karnataka,2008,73,7,HUBLI-DHARWAD-CENTRAL,GEN,KRISHNA MALLESHAPPA,M,40,GEN,RAHS,424
Karnataka,2008,73,8,HUBLI-DHARWAD-CENTRAL,GEN,MULLA SHARIFSAB,M,38,GEN,IND,320
Karnataka,2008,73,9,HUBLI-DHARWAD-CENTRAL,GEN,S.R.KAMPLI,M,67,GEN,IND,217
Karnataka,2008,73,10,HUBLI-DHARWAD-CENTRAL,GEN,LADAVA TIPPANASA RAMASA,M,51,GEN,ABHM,197
Karnataka,2008,73,10,HUBLI-DHARWAD-CENTRAL,GEN,BADNI HEMARAJ ADIVEPPA,M,48,GEN,IND,197
Karnataka,2008,73,12,HUBLI-DHARWAD-CENTRAL,GEN,KALAL .TAKAPPA.YALLAPPA,M,59,GEN,KCVP,149
Karnataka,2008,74,1,HUBLI-DHARWAD-WEST,GEN,BELLAD CHANDRAKANT,M,70,GEN,BJP,60800
Karnataka,2008,74,2,HUBLI-DHARWAD-WEST,GEN,HONNALLI JABBARKHAN,M,66,GEN,INC,27453
Karnataka,2008,74,3,HUBLI-DHARWAD-WEST,GEN,TAMATGAR MOHMAD ISMAIL,M,29,GEN,JD(S),14200
Karnataka,2008,74,4,HUBLI-DHARWAD-WEST,GEN,P. H. NEERALKERI,M,42,GEN,BSP,1931
Karnataka,2008,74,5,HUBLI-DHARWAD-WEST,GEN,REETA PAVATE,F,45,GEN,IND,1523
Karnataka,2008,74,6,HUBLI-DHARWAD-WEST,GEN,PRASHANT SUGUR,M,33,GEN,IND,978
Karnataka,2008,74,7,HUBLI-DHARWAD-WEST,GEN,NADAF IMAMSAB MUGUTSAB,M,52,GEN,SP,539
Karnataka,2008,74,8,HUBLI-DHARWAD-WEST,GEN,RAMANJANAPPA ALDHALLI,M,40,GEN,IND,420
Karnataka,2008,74,9,HUBLI-DHARWAD-WEST,GEN,PATIL V B,M,52,GEN,IND,341
Karnataka,2008,74,10,HUBLI-DHARWAD-WEST,GEN,NINGAPPA DYAMAPPA,M,52,GEN,IND,249
Karnataka,2008,74,11,HUBLI-DHARWAD-WEST,GEN,RAJASHEKHAR B. PATIL,M,49,GEN,JD(U),192
Karnataka,2008,75,1,KALGHATGI,GEN,SANTOSH.S. LAD,M,33,GEN,INC,49733
Karnataka,2008,75,2,KALGHATGI,GEN,CHANNAPPA MALLAPPA,M,61,GEN,BJP,38091
Karnataka,2008,75,3,KALGHATGI,GEN,KASHIMANAVAR BABUSAB,M,58,GEN,BSP,14992
Karnataka,2008,75,4,KALGHATGI,GEN,IRAPPA CHANABASAPPA,M,47,GEN,JD(S),4613
Karnataka,2008,75,5,KALGHATGI,GEN,G.BASAVARAJ,M,44,GEN,IND,2118
Karnataka,2008,75,6,KALGHATGI,GEN,IRAPPA KALLAPPA KOTI,M,51,GEN,RAHS,1240
Karnataka,2008,75,7,KALGHATGI,GEN,IRAPPA CHANNAPPA,M,38,GEN,SP,1147
Karnataka,2008,75,8,KALGHATGI,GEN,DODAMANI BHIMAPPA,M,44,SC,IND,739
Karnataka,2008,75,9,KALGHATGI,GEN,GREGORY SUBRAMANYA,M,41,GEN,IND,576
Karnataka,2008,75,10,KALGHATGI,GEN,CHANNABASAPPA,M,46,GEN,IND,466
Karnataka,2008,75,11,KALGHATGI,GEN,AMBADAGATTI SHIVANAND,M,59,GEN,IND,379
Karnataka,2008,75,12,KALGHATGI,GEN,KULKARNI SUVARNA,F,42,GEN,JD(U),309
Karnataka,2008,76,1,HALIYAL,GEN,SUNIL V. HEGDE,M,40,GEN,JD(S),46031
Karnataka,2008,76,2,HALIYAL,GEN,DESHPANDE RAGHUNATH V.,M,61,GEN,INC,40606
Karnataka,2008,76,3,HALIYAL,GEN,APPARAO KRISHNA PUJARI,M,37,GEN,BJP,7219
Karnataka,2008,76,4,HALIYAL,GEN,AJIT MANESHWAR NAIK,M,48,GEN,SP,2035
Karnataka,2008,76,5,HALIYAL,GEN,PANDURANG PARASARAM,M,29,GEN,BSP,1853
Karnataka,2008,76,6,HALIYAL,GEN,PREMANAND VISHNU GAVAS,M,38,GEN,IND,1647
Karnataka,2008,77,1,KARWAR,GEN,ASNOTIKAR ANAND VASANT,M,28,GEN,INC,47477
Karnataka,2008,77,2,KARWAR,GEN,GANAPATI DUMMA ULVEKAR,M,44,GEN,IND,27768
Karnataka,2008,77,3,KARWAR,GEN,PRASAD KARWARKAR,M,41,GEN,BJP,19537
Karnataka,2008,77,4,KARWAR,GEN,R G NAIK,M,52,GEN,SP,11689
Karnataka,2008,77,5,KARWAR,GEN,BHAT GANGADHAR NAGESH,M,49,GEN,IND,5303
Karnataka,2008,77,6,KARWAR,GEN,P N KUVALEKAR,M,53,GEN,JD(S),1862
Karnataka,2008,77,7,KARWAR,GEN,LEO FRANCIS B LEWIS,M,42,GEN,SUP,964
Karnataka,2008,77,8,KARWAR,GEN,RAMADAS GIRIYA,M,54,GEN,RAHS,812
Karnataka,2008,77,9,KARWAR,GEN,SANDHYA SANTOSH,F,41,GEN,BSP,787
Karnataka,2008,78,1,KUMTA,GEN,DINAKAR KESHAV SHETTY,M,51,GEN,JD(S),30792
Karnataka,2008,78,2,KUMTA,GEN,MOHAN KRISHNA SHETTY,M,54,GEN,INC,30772
Karnataka,2008,78,3,KUMTA,GEN,SHASHIBHUSHAN HEGDE,M,33,GEN,BJP,30201
Karnataka,2008,78,4,KUMTA,GEN,GANESH GANAPATHI HEGDE,M,42,GEN,SP,8624
Karnataka,2008,78,5,KUMTA,GEN,SHET SAVITRI SHRIDHAR,F,56,GEN,IND,2854
Karnataka,2008,78,6,KUMTA,GEN,G. NATHAKUMAR GOWDA,M,35,GEN,BSP,1819
Karnataka,2008,78,7,KUMTA,GEN,TIPPAYYA NAGAPPA NAIK,M,59,GEN,RAHS,1011
Karnataka,2008,78,8,KUMTA,GEN,BHANDARI SADANAND,M,59,GEN,IND,992
Karnataka,2008,79,1,BHATKAL,GEN,J D NAIK,M,46,GEN,INC,49079
Karnataka,2008,79,2,BHATKAL,GEN,NAIK SHIVANANDA,M,46,GEN,BJP,36913
Karnataka,2008,79,3,BHATKAL,GEN,YASHODHARA GANAPA NAIK,M,36,GEN,SP,12538
Karnataka,2008,79,4,BHATKAL,GEN,NAIK PARAMESHWAR,M,56,GEN,JD(S),4211
Karnataka,2008,79,5,BHATKAL,GEN,BHUSHAN NAIK,M,38,GEN,IND,2946
Karnataka,2008,79,6,BHATKAL,GEN,SANTOSHA HANUMANTHA,M,36,GEN,BSP,1437
Karnataka,2008,79,6,BHATKAL,GEN,S M ZAKRIYA,M,37,GEN,IND,1437
Karnataka,2008,79,8,BHATKAL,GEN,SHETTY GIRISH LOKESHWAR,M,32,GEN,RAHS,1179
Karnataka,2008,80,1,SIRSI,GEN,KAGERI VISHWESHWAR,M,48,GEN,BJP,53438
Karnataka,2008,80,2,SIRSI,GEN,NAIK RAVEENDRANATH,M,42,GEN,INC,22705
Karnataka,2008,80,3,SIRSI,GEN,BHEEMANNA NAIK,M,45,GEN,SP,18648
Karnataka,2008,80,4,SIRSI,GEN,GOWDA SHANMUKH,M,43,GEN,IND,12116
Karnataka,2008,80,5,SIRSI,GEN,NARVEKAR NAGARAJ,M,40,GEN,JD(S),6363
Karnataka,2008,80,6,SIRSI,GEN,ANAND H GOWDA,M,47,GEN,IND,2318
Karnataka,2008,80,7,SIRSI,GEN,RAMANATHA HEGDE,M,52,GEN,BSP,1292
Karnataka,2008,80,8,SIRSI,GEN,KANADE RAMADAS,M,55,SC,LJP,822
Karnataka,2008,81,1,YELLAPUR,GEN,V S PATIL,M,49,GEN,BJP,39109
Karnataka,2008,81,2,YELLAPUR,GEN,ARBAIL HEBBAR SHIVRAM,M,51,GEN,INC,36624
Karnataka,2008,81,3,YELLAPUR,GEN,PRAMOD HEGDE,M,54,GEN,JD(S),16019
Karnataka,2008,81,4,YELLAPUR,GEN,UMESH HEGDE UNCHALLI,M,49,GEN,BSP,3278
Karnataka,2008,81,5,YELLAPUR,GEN,JAIVANTH PREMANAND,M,63,GEN,SP,2760
Karnataka,2008,81,6,YELLAPUR,GEN,HANAMANTAPPA GUDDAPPA,M,49,SC,IND,2759
Karnataka,2008,81,7,YELLAPUR,GEN,SURESH NINGAPPA PUJAR,M,34,GEN,IND,810
Karnataka,2008,81,8,YELLAPUR,GEN,G D PHAKKIRSWAMY,M,44,GEN,IND,799
Karnataka,2008,81,9,YELLAPUR,GEN,S. PHAKKEERAPPA,M,38,SC,IND,788
Karnataka,2008,81,10,YELLAPUR,GEN,MANGESH SHANTARAM,M,44,GEN,RAHS,564
Karnataka,2008,81,11,YELLAPUR,GEN,CHIDANAND HANAMANTHPPA,M,48,SC,IND,367
Karnataka,2008,81,12,YELLAPUR,GEN,SHAIKH SHAFI MAHAMAD,M,29,GEN,LJP,322
Karnataka,2008,81,13,YELLAPUR,GEN,GHATAKAMBLE MARUTI,M,35,SC,IND,203
Karnataka,2008,82,1,HANGAL,GEN,UDASI CHANABASAPPA,M,72,GEN,BJP,60025
Karnataka,2008,82,2,HANGAL,GEN,MANOHAR TASILDAR,M,62,GEN,INC,54103
Karnataka,2008,82,3,HANGAL,GEN,A.M. PATHAN,M,38,GEN,JD(S),3253
Karnataka,2008,82,4,HANGAL,GEN,GANTER GUDDAPPA SANNA,M,50,GEN,SP,2924
Karnataka,2008,82,5,HANGAL,GEN,PUNDLIK T. BHADRAVATI,M,48,GEN,IND,1240
Karnataka,2008,82,6,HANGAL,GEN,PADEPPANAVAR,M,47,GEN,BSP,831
Karnataka,2008,82,7,HANGAL,GEN,SHRINIVAS DEVENDRAPPA,M,33,GEN,ABHM,546
Karnataka,2008,82,8,HANGAL,GEN,CHAMARAJ GURULINGAPPA,M,38,GEN,JD(U),320
Karnataka,2008,83,1,SHIGGAON,GEN,BASAVARAJ BOMMAI,M,49,GEN,BJP,63780
Karnataka,2008,83,2,SHIGGAON,GEN,KHADRI SAYYAD AZEEMPER,M,44,GEN,INC,50918
Karnataka,2008,83,3,SHIGGAON,GEN,PREMA.S.PATIL,F,49,GEN,JD(S),2149
Karnataka,2008,83,4,SHIGGAON,GEN,KADLAIHNAVARMATH,M,35,GEN,IND,1485
Karnataka,2008,83,5,SHIGGAON,GEN,SAYED ROSHAN AKABARSHA,M,37,GEN,BSP,1034
Karnataka,2008,83,6,SHIGGAON,GEN,BALANNANVAR BASAVARAJ,M,29,GEN,IND,984
Karnataka,2008,83,7,SHIGGAON,GEN,MANJUNATH SHIVALINGAPPA,M,35,GEN,IND,677
Karnataka,2008,83,8,SHIGGAON,GEN,PATIL,M,74,GEN,JD(U),443
Karnataka,2008,83,9,SHIGGAON,GEN,PATHAN AFZALAHAMEDKHAN,M,55,GEN,SP,382
Karnataka,2008,83,10,SHIGGAON,GEN,WADDAR BASAVARAJ,M,42,SC,RPI,337
Karnataka,2008,83,11,SHIGGAON,GEN,ASHOK KUMAR .S. BHANDARI,M,35,GEN,IND,283
Karnataka,2008,83,12,SHIGGAON,GEN,ALLABAKASHA,M,35,GEN,IND,208
Karnataka,2008,83,13,SHIGGAON,GEN,BANDIWADDAR,M,27,SC,ABHM,198
Karnataka,2008,83,14,SHIGGAON,GEN,SIDDARAMAPPA ITAGI,M,46,SC,LJP,177
Karnataka,2008,83,15,SHIGGAON,GEN,NAGANGOUDRA D.,M,41,GEN,SUP,174
Karnataka,2008,84,1,HAVERI,SC,NEHARU OLEKAR,M,52,SC,BJP,41068
Karnataka,2008,84,2,HAVERI,SC,LAMANI RUDRAPPA MANAPPA,M,49,SC,IND,23002
Karnataka,2008,84,3,HAVERI,SC,DR.S.S.MATHAD,M,59,SC,IND,16687
Karnataka,2008,84,4,HAVERI,SC,BETAGERI SHARADA,F,40,SC,INC,14902
Karnataka,2008,84,5,HAVERI,SC,DR. DANGE SANJAY,M,39,SC,IND,4209
Karnataka,2008,84,6,HAVERI,SC,KAMALA LAXMAN NAIK,F,59,SC,JD(S),3448
Karnataka,2008,84,7,HAVERI,SC,SHANKRAPPA,M,38,SC,IND,1821
Karnataka,2008,84,8,HAVERI,SC,P. GANGADHAR VENKATAPPA,M,67,SC,SP,1260
Karnataka,2008,84,9,HAVERI,SC,BASAVANTAPPA GUDDAPPA,M,46,SC,BSP,1193
Karnataka,2008,84,10,HAVERI,SC,G.B.DEVARAMANI,M,48,SC,IND,1141
Karnataka,2008,84,11,HAVERI,SC,MALAGI BASAVARAJ,M,27,SC,IND,1004
Karnataka,2008,84,12,HAVERI,SC,SHERKHANE RUDRAPPA,M,60,SC,IND,992
Karnataka,2008,84,13,HAVERI,SC,RAJESWARI.G.MUNDINAMANI,F,30,SC,JD(U),962
Karnataka,2008,84,14,HAVERI,SC,MALAGAVI SHIVAKUMAR,M,35,SC,IND,825
Karnataka,2008,84,15,HAVERI,SC,BHANDIVADDAR,M,27,SC,ABHM,597
Karnataka,2008,84,16,HAVERI,SC,GUDASALMANI RAVI,M,32,SC,IND,432
Karnataka,2008,85,1,BYADGI,GEN,PATIL SURESHAGOUDRA,M,59,GEN,BJP,59642
Karnataka,2008,85,2,BYADGI,GEN,SHIVANNANAVAR BASAVARAJ,M,54,GEN,INC,48238
Karnataka,2008,85,3,BYADGI,GEN,BALLARI VEERANNA,M,65,GEN,JD(S),5031
Karnataka,2008,85,4,BYADGI,GEN,KOMBALI LINGAPPA,M,54,GEN,BSP,1781
Karnataka,2008,85,5,BYADGI,GEN,HULAKELLAPPANAVAR,M,30,GEN,IND,1529
Karnataka,2008,85,6,BYADGI,GEN,BASAVANTAPPA HONNAPPA,M,36,ST,IND,1077
Karnataka,2008,85,7,BYADGI,GEN,TALAWAR,M,25,ST,LJP,897
Karnataka,2008,85,8,BYADGI,GEN,DR.V.JAYALAXMI J,F,49,ST,IND,735
Karnataka,2008,85,9,BYADGI,GEN,NANJUNDAPPA GUDDAPPA,M,27,GEN,IND,490
Karnataka,2008,85,10,BYADGI,GEN,SHAKEEL AHMAD,M,32,GEN,SP,405
Karnataka,2008,85,11,BYADGI,GEN,H.B.SOMAPUR,M,51,GEN,JD(U),345
Karnataka,2008,85,12,BYADGI,GEN,AMBLI SHIVAPPA,M,42,ST,IND,273
Karnataka,2008,86,1,HIREKERUR,GEN,B.C. PATIL,M,52,GEN,INC,35322
Karnataka,2008,86,2,HIREKERUR,GEN,U.B. BANAKAR,M,48,GEN,IND,31132
Karnataka,2008,86,3,HIREKERUR,GEN,ASHOK. K.PATIL,M,49,GEN,BJP,21632
Karnataka,2008,86,4,HIREKERUR,GEN,BANNIKOD BASAPPA,M,67,GEN,JD(S),19678
Karnataka,2008,86,5,HIREKERUR,GEN,RAVI TANDE RAMANNA,M,32,GEN,IND,2197
Karnataka,2008,86,6,HIREKERUR,GEN,N.Y.KALALA,M,56,GEN,BSP,1365
Karnataka,2008,86,7,HIREKERUR,GEN,ANGADI SHAMBULINGAPPA,M,39,GEN,SP,1104
Karnataka,2008,86,8,HIREKERUR,GEN,PATTANASHETTI SATEESH,M,35,GEN,IND,870
Karnataka,2008,86,9,HIREKERUR,GEN,AJJAYYASWAMI,M,50,GEN,JD(U),760
Karnataka,2008,87,1,RANIBENNUR,GEN,G.SHIVANNA,M,70,GEN,BJP,59399
Karnataka,2008,87,2,RANIBENNUR,GEN,K.B.KOLIWAD,M,63,GEN,INC,56667
Karnataka,2008,87,3,RANIBENNUR,GEN,RAMALINGANNANAVAR S.S.,M,56,GEN,JD(S),3720
Karnataka,2008,87,4,RANIBENNUR,GEN,RAMACHANDRAPPA,M,58,GEN,IND,2208
Karnataka,2008,87,5,RANIBENNUR,GEN,DR.B.G.PATIL,M,74,GEN,BSP,1388
Karnataka,2008,87,6,RANIBENNUR,GEN,KOTRESH.R. MEHARWADE,M,33,GEN,JD(U),828
Karnataka,2008,87,7,RANIBENNUR,GEN,NAGARAJA KRISHNAPPA,M,48,GEN,SP,545
Karnataka,2008,87,8,RANIBENNUR,GEN,KULKARNI,M,56,GEN,IND,436
Karnataka,2008,87,9,RANIBENNUR,GEN,MANJULADEVI .S. HATTI,F,52,GEN,SUP,412
Karnataka,2008,88,1,HADAGALLI,SC,B.CHANDRA NAIK,M,38,SC,BJP,43992
Karnataka,2008,88,2,HADAGALLI,SC,P.T.PARAMESWARA NAIK,M,45,SC,INC,37474
Karnataka,2008,88,3,HADAGALLI,SC,M.P.NAIK,M,64,SC,JD(S),3132
Karnataka,2008,88,4,HADAGALLI,SC,HARISH KUMARA V.,M,44,SC,IND,2302
Karnataka,2008,88,5,HADAGALLI,SC,H.M.MAHESH,M,59,SC,BSP,1853
Karnataka,2008,88,6,HADAGALLI,SC,K. UCHANGAPPA,M,44,SC,IND,1067
Karnataka,2008,88,7,HADAGALLI,SC,"V.DYAMAPPA,",M,44,SC,IND,763
Karnataka,2008,88,8,HADAGALLI,SC,S.MOTI NAIK,M,52,SC,JD(U),549
Karnataka,2008,89,1,HAGARIBOMMANAHALLI,SC,K. NEMARAJ NAIK,M,36,SC,BJP,51156
Karnataka,2008,89,2,HAGARIBOMMANAHALLI,SC,L.B. P. BHEEMA NAIK,M,33,SC,JD(S),23865
Karnataka,2008,89,3,HAGARIBOMMANAHALLI,SC,HEGDAL RAMANNA,M,54,SC,INC,23414
Karnataka,2008,89,4,HAGARIBOMMANAHALLI,SC,MUNDRIGI NAGARAJA,M,43,SC,BSP,8345
Karnataka,2008,89,5,HAGARIBOMMANAHALLI,SC,M. RAMA SWAMY,M,39,SC,IND,2316
Karnataka,2008,89,6,HAGARIBOMMANAHALLI,SC,M.D. BASAPPA,M,37,SC,IND,1538
Karnataka,2008,89,7,HAGARIBOMMANAHALLI,SC,H YERRISWAMY,M,44,SC,LJP,1111
Karnataka,2008,89,8,HAGARIBOMMANAHALLI,SC,K.R. RAVI KUMAR,M,29,SC,IND,886
Karnataka,2008,89,9,HAGARIBOMMANAHALLI,SC,L.C. MEETYA NAIK,M,39,SC,JD(U),765
Karnataka,2008,89,10,HAGARIBOMMANAHALLI,SC,KALI GANGAMMA,F,37,SC,IND,676
Karnataka,2008,90,1,VIJAYANAGARA,GEN,ANAND SINGH,M,42,GEN,BJP,52418
Karnataka,2008,90,2,VIJAYANAGARA,GEN,H.R. GAVIAPPA,M,45,GEN,INC,25921
Karnataka,2008,90,3,VIJAYANAGARA,GEN,DEEPAK KUMAR SINGH,M,41,GEN,IND,24980
Karnataka,2008,90,4,VIJAYANAGARA,GEN,P. NAGARAJA,M,35,GEN,IND,2062
Karnataka,2008,90,5,VIJAYANAGARA,GEN,K. NARAYANA SWAMY,M,42,GEN,BSP,1426
Karnataka,2008,90,6,VIJAYANAGARA,GEN,K. KOTRESH,M,48,GEN,JD(S),1290
Karnataka,2008,91,1,KAMPLI,ST,T.H. SURESH BABU,M,25,ST,BJP,61388
Karnataka,2008,91,2,KAMPLI,ST,SANNA HANUMAKKA,F,44,ST,INC,39052
Karnataka,2008,91,3,KAMPLI,ST,S.B. MARAPPA,M,50,ST,JD(S),11780
Karnataka,2008,91,4,KAMPLI,ST,DR SHIVAMURTHY KB,M,55,ST,IND,3662
Karnataka,2008,91,5,KAMPLI,ST,CHAKRAVARTHI NAYAKA T,M,69,ST,JD(U),1933
Karnataka,2008,91,6,KAMPLI,ST,SHYMU,M,35,ST,IND,1357
Karnataka,2008,91,7,KAMPLI,ST,VENKOBANNA JAMBANA,M,68,ST,IND,1302
Karnataka,2008,92,1,SIRUGUPPA,ST,SOMALINGAPPA M.S,M,47,ST,BJP,43359
Karnataka,2008,92,2,SIRUGUPPA,ST,NAGARAJ B.M.,M,37,ST,INC,38535
Karnataka,2008,92,3,SIRUGUPPA,ST,MALLIKARJUNA BALAPPA,M,39,ST,JD(S),26226
Karnataka,2008,92,4,SIRUGUPPA,ST,DODDA HANUMANTHAPPA,M,53,ST,IND,3409
Karnataka,2008,92,5,SIRUGUPPA,ST,DESAI JADEPPA,M,45,ST,IND,2034
Karnataka,2008,92,6,SIRUGUPPA,ST,DODDA SUNKAPPA B,M,35,ST,IND,1457
Karnataka,2008,93,1,BELLARY,ST,B.SREERAMULU,M,37,ST,BJP,61991
Karnataka,2008,93,2,BELLARY,ST,B.RAMPRASAD,M,47,ST,INC,36275
Karnataka,2008,93,3,BELLARY,ST,K. CHENNAPPA,M,38,ST,JD(S),5207
Karnataka,2008,93,4,BELLARY,ST,DODDA GOVINDA,M,30,ST,IND,2593
Karnataka,2008,93,5,BELLARY,ST,JALIYAL RUDRAPPA,M,30,ST,IND,1580
Karnataka,2008,93,6,BELLARY,ST,B.SRINIVASA,M,26,ST,BSP,1522
Karnataka,2008,93,7,BELLARY,ST,DEVADAS,M,40,ST,IND,1071
Karnataka,2008,94,1,BELLARY CITY,GEN,GALI SOMASHEKAR REDDY,M,42,GEN,BJP,54831
Karnataka,2008,94,2,BELLARY CITY,GEN,ANIL H.LAD,M,35,GEN,INC,53809
Karnataka,2008,94,3,BELLARY CITY,GEN,NAZEER HUSSAIN,M,40,GEN,IND,979
Karnataka,2008,94,4,BELLARY CITY,GEN,G.NEELAKANTHAPPA,M,53,GEN,IND,896
Karnataka,2008,94,5,BELLARY CITY,GEN,M.DIWAKAR BABU,M,52,GEN,JD(S),618
Karnataka,2008,94,6,BELLARY CITY,GEN,HANDI RAFIQ SAB,M,52,GEN,IND,572
Karnataka,2008,94,7,BELLARY CITY,GEN,NOOR MOHAMMED,M,40,GEN,IND,551
Karnataka,2008,94,8,BELLARY CITY,GEN,S.NAZEER AHEMED,M,52,GEN,IND,345
Karnataka,2008,94,9,BELLARY CITY,GEN,K.VEERASHEKAR,M,34,GEN,IND,316
Karnataka,2008,94,10,BELLARY CITY,GEN,H.SIDDANNA,M,42,GEN,BSP,275
Karnataka,2008,94,10,BELLARY CITY,GEN,SYED YUSUF,M,63,GEN,IND,275
Karnataka,2008,94,12,BELLARY CITY,GEN,GOVINDA RAJU,M,37,GEN,IND,221
Karnataka,2008,94,13,BELLARY CITY,GEN,A.NATARAJ,M,34,GEN,IND,161
Karnataka,2008,94,14,BELLARY CITY,GEN,N.GANGI REDDY,M,51,GEN,IND,146
Karnataka,2008,94,15,BELLARY CITY,GEN,SUBHASH CHANDRA.G.,M,57,GEN,LJP,127
Karnataka,2008,94,16,BELLARY CITY,GEN,N.THIMMA REDDY,M,69,GEN,IND,126
Karnataka,2008,94,17,BELLARY CITY,GEN,KURUVALLI,M,38,SC,IND,121
Karnataka,2008,94,18,BELLARY CITY,GEN,G.JAGADISH GOUDA,M,35,GEN,IND,120
Karnataka,2008,94,19,BELLARY CITY,GEN,MANJULA,F,39,GEN,IND,113
Karnataka,2008,94,20,BELLARY CITY,GEN,K.R.RAVIKUMAR,M,29,SC,IND,108
Karnataka,2008,94,21,BELLARY CITY,GEN,POMPAPATHI,M,41,SC,IND,101
Karnataka,2008,94,22,BELLARY CITY,GEN,D.GOVINDIAH,M,37,GEN,IND,100
Karnataka,2008,94,23,BELLARY CITY,GEN,B.AROGYA SWAMY,M,50,SC,IND,99
Karnataka,2008,94,23,BELLARY CITY,GEN,VENKATESH,M,37,GEN,IND,99
Karnataka,2008,94,25,BELLARY CITY,GEN,TALLURI PARTHASARTHI,M,37,GEN,JD(U),94
Karnataka,2008,94,26,BELLARY CITY,GEN,K.V.SUBBA RAO,M,39,GEN,IND,88
Karnataka,2008,94,27,BELLARY CITY,GEN,C.B. VEERANA GOUDA,M,49,GEN,IND,85
Karnataka,2008,94,28,BELLARY CITY,GEN,SINGAPUR NAGARAJ,M,40,GEN,IND,78
Karnataka,2008,94,29,BELLARY CITY,GEN,VALI BASHA B.S.,M,56,GEN,IND,64
Karnataka,2008,94,30,BELLARY CITY,GEN,SATHYAVANTHA,M,40,GEN,IND,57
Karnataka,2008,94,31,BELLARY CITY,GEN,T.BABU PRAKESH,M,50,GEN,IND,56
Karnataka,2008,95,1,SANDUR,ST,E. TUKARAM,M,41,ST,INC,49535
Karnataka,2008,95,2,SANDUR,ST,T. NAGARAJ,M,47,ST,BJP,28816
Karnataka,2008,95,3,SANDUR,ST,BASAVARAJ T,M,47,ST,JD(S),16195
Karnataka,2008,95,4,SANDUR,ST,B. JAYANNA,M,39,ST,BSP,6019
Karnataka,2008,95,5,SANDUR,ST,N. VENKANNA,M,34,ST,IND,3702
Karnataka,2008,95,6,SANDUR,ST,VENKATESHA,M,36,ST,IND,1968
Karnataka,2008,96,1,KUDLIGI,ST,B.NAGENDRA,M,37,ST,BJP,54443
Karnataka,2008,96,2,KUDLIGI,ST,S.VENKATESH,M,44,ST,INC,45686
Karnataka,2008,96,3,KUDLIGI,ST,G.HONNURAPPA,M,32,ST,CPI,2924
Karnataka,2008,96,4,KUDLIGI,ST,RAJU.C,M,30,ST,JD(S),2849
Karnataka,2008,96,5,KUDLIGI,ST,B.SRINIVAS,M,44,ST,IND,2387
Karnataka,2008,96,6,KUDLIGI,ST,BASAMMA,F,48,ST,BSP,1495
Karnataka,2008,96,7,KUDLIGI,ST,DODDAMANI RAGHAVENDRA,M,33,ST,IND,923
Karnataka,2008,96,8,KUDLIGI,ST,T.SHIVAPRAKASH,M,32,ST,IND,803
Karnataka,2008,96,9,KUDLIGI,ST,H.P.SHARANAPPA,M,40,ST,IND,693
