,ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
17138,Karnataka,2013,18,6,RAMDURG,GEN,SIDDAPPA MARITAMMAPPA,M,33.0,GEN,IND,2053.0
17139,Karnataka,2013,18,7,RAMDURG,GEN,BHARAT PARAGOUDA PATIL,M,37.0,GEN,NCP,904.0
17140,Karnataka,2013,18,8,RAMDURG,GEN,RAMESH HANAMANTAPPA,M,41.0,GEN,BSRCP,895.0
17141,Karnataka,2013,18,9,RAMDURG,GEN,VINAY DATTATREY JOSHI,M,32.0,GEN,IND,721.0
17142,Karnataka,2013,18,10,RAMDURG,GEN,PANDURANG DEVAPPA,M,28.0,SC,BSP,652.0
17143,Karnataka,2013,18,11,RAMDURG,GEN,ADAPATTI SHRIKANT,M,33.0,GEN,IND,611.0
17144,Karnataka,2013,19,1,MUDHOL,SC,GOVIND.M.KARJOL,M,62.0,SC,BJP,64727.0
17145,Karnataka,2013,19,2,MUDHOL,SC,TIMMAPUR.RAMAPPA.,M,50.0,SC,INC,59549.0
17146,Karnataka,2013,19,3,MUDHOL,SC,NAYAK SHANKAR NARAYAN,M,38.0,SC,JD(S),2303.0
17147,Karnataka,2013,19,4,MUDHOL,SC,KALE. SURESH. KALASAPPA,M,59.0,SC,IND,1610.0
17148,Karnataka,2013,19,5,MUDHOL,SC,ASHOK LIMBAVALI,M,48.0,SC,BSRCP,910.0
17149,Karnataka,2013,20,1,TERDAL,GEN,UMASHREE,F,55.0,GEN,INC,70189.0
17150,Karnataka,2013,20,2,TERDAL,GEN,SIDDU SAVADI,M,54.0,GEN,BJP,67590.0
17151,Karnataka,2013,20,3,TERDAL,GEN,BASAVARAJ IRAPPA BALIKAI,M,43.0,GEN,KJP,5558.0
17152,Karnataka,2013,20,4,TERDAL,GEN,RANGANAGOUDA,M,53.0,GEN,JD(S),5282.0
17153,Karnataka,2013,20,5,TERDAL,GEN,MAIBUBSAB MAHMADSAB,M,40.0,GEN,IND,1407.0
17154,Karnataka,2013,20,6,TERDAL,GEN,KESARAGOPPA RAMESH,M,42.0,SC,BSRCP,1005.0
17155,Karnataka,2013,20,7,TERDAL,GEN,MAHABUBSAB MOULASAB,M,29.0,GEN,JD(U),531.0
17156,Karnataka,2013,21,1,JAMKHANDI,GEN,SIDDU B. NYAMAGOUDA,M,63.0,GEN,INC,49145.0
17157,Karnataka,2013,21,2,JAMKHANDI,GEN,JAGADISH GUDAGUNTI,M,58.0,GEN,IND,27993.0
17158,Karnataka,2013,21,3,JAMKHANDI,GEN,SHRIKANT KULKARNI,M,61.0,GEN,BJP,20982.0
17159,Karnataka,2013,21,4,JAMKHANDI,GEN,UMESH MAHABALASHETTI.,M,47.0,GEN,KJP,18211.0
17160,Karnataka,2013,21,5,JAMKHANDI,GEN,BASAGOND SHIVAGOND,M,53.0,GEN,JD(S),10326.0
17161,Karnataka,2013,21,6,JAMKHANDI,GEN,RAVINDRA DHANAVANT,M,62.0,GEN,IND,1415.0
17162,Karnataka,2013,21,7,JAMKHANDI,GEN,SANGAMESH. KAMBLE,M,27.0,SC,BSP,1076.0
17163,Karnataka,2013,21,8,JAMKHANDI,GEN,MAKABUL RAJESAB SAYYAD,M,61.0,GEN,IND,994.0
17164,Karnataka,2013,21,9,JAMKHANDI,GEN,BASAPPA. SIDDAPPA.,M,51.0,GEN,IND,950.0
17165,Karnataka,2013,21,10,JAMKHANDI,GEN,HOOGAR SHANKAR,M,39.0,GEN,JD(U),658.0
17166,Karnataka,2013,22,1,BILGI,GEN,J . T. PATIL,M,63.0,GEN,INC,66655.0
17167,Karnataka,2013,22,2,BILGI,GEN,MURAGESH. RUDRAPPA.,M,47.0,GEN,BJP,55417.0
17168,Karnataka,2013,22,3,BILGI,GEN,BASAVAPRABHU.,M,37.0,GEN,JD(S),20067.0
17169,Karnataka,2013,22,4,BILGI,GEN,RAMESH. YALLAPPA.,M,29.0,SC,IND,1631.0
17170,Karnataka,2013,22,5,BILGI,GEN,DEVENDRAPPA. BASAPPA.,M,49.0,GEN,BSRCP,1215.0
17171,Karnataka,2013,22,6,BILGI,GEN,BALAPPA. H.,M,55.0,GEN,BSP,825.0
17172,Karnataka,2013,22,7,BILGI,GEN,YALLAPPA. SANGAPPA.,M,41.0,GEN,IND,731.0
17173,Karnataka,2013,22,8,BILGI,GEN,MADAR. LAKSHMAPPA .,M,28.0,GEN,IND,523.0
17174,Karnataka,2013,22,9,BILGI,GEN,KARIYAPPA. H . ANADINNI,M,33.0,GEN,IND,488.0
17175,Karnataka,2013,22,10,BILGI,GEN,BASAPPA. RAMAPPA. LAGALI,M,60.0,GEN,IND,419.0
17176,Karnataka,2013,22,11,BILGI,GEN,MEERASAHEB.,M,60.0,GEN,IND,389.0
17177,Karnataka,2013,22,12,BILGI,GEN,MAHESH. BASAPPA.,M,35.0,GEN,IND,328.0
17178,Karnataka,2013,22,13,BILGI,GEN,GOUSLAJAM. B. MULLA,M,31.0,GEN,IND,253.0
17179,Karnataka,2013,22,14,BILGI,GEN,VEERANNA . GOVINDAGOUDA,M,30.0,GEN,JD(U),238.0
17180,Karnataka,2013,23,1,BADAMI,GEN,CHIMMANAKATTI BALAPPA,M,62.0,GEN,INC,57446.0
17181,Karnataka,2013,23,2,BADAMI,GEN,MAHANTESH GURUPADAPPA,M,46.0,GEN,JD(S),42333.0
17182,Karnataka,2013,23,3,BADAMI,GEN,MAHAGUNDAPPA KALLAPPA,M,57.0,GEN,BJP,30310.0
17183,Karnataka,2013,23,4,BADAMI,GEN,BASAYYA PRABAYYA HALLUR,M,54.0,GEN,KJP,3095.0
17184,Karnataka,2013,23,5,BADAMI,GEN,M S PATIL,M,55.0,GEN,BSRCP,1807.0
17185,Karnataka,2013,23,6,BADAMI,GEN,KANTICHANDRA JYOTHI,M,35.0,SC,BSP,1616.0
17186,Karnataka,2013,23,7,BADAMI,GEN,DAYANAND SRIDHARRAO,M,47.0,GEN,IND,1456.0
17187,Karnataka,2013,23,8,BADAMI,GEN,MARUTI JAMINDAR,M,32.0,SC,JD(U),1008.0
17188,Karnataka,2013,24,1,BAGALKOT,GEN,METI HULLAPPA YAMANAPPA,M,68.0,GEN,INC,68216.0
17189,Karnataka,2013,24,2,BAGALKOT,GEN,CHARANTIMATH VEERANNA,M,54.0,GEN,BJP,65316.0
17190,Karnataka,2013,24,3,BAGALKOT,GEN,PARASHURAM MANASING,M,36.0,GEN,IND,1941.0
17191,Karnataka,2013,24,4,BAGALKOT,GEN,BASAVARAJ SANGANAGOUDA,M,32.0,GEN,JD(S),1882.0
17192,Karnataka,2013,24,5,BAGALKOT,GEN,PARASHURAM LAXMAN,M,42.0,SC,WPOI,1559.0
17193,Karnataka,2013,24,6,BAGALKOT,GEN,BABUSHA DASTGEERSAB,M,39.0,GEN,BSP,1052.0
17194,Karnataka,2013,25,1,HUNGUND,GEN,KASHAPPANAVAR,M,41.0,GEN,INC,72720.0
17195,Karnataka,2013,25,2,HUNGUND,GEN,DODDANAGOUDA G PATIL,M,56.0,GEN,BJP,56923.0
17196,Karnataka,2013,25,3,HUNGUND,GEN,ABDUL ZABBAR S/O.,M,45.0,GEN,JD(S),2213.0
17197,Karnataka,2013,25,4,HUNGUND,GEN,H L MADAR,M,31.0,SC,IND,1292.0
17198,Karnataka,2013,25,5,HUNGUND,GEN,NETIKATTI SHARANBASAPPA,M,35.0,GEN,IND,924.0
17199,Karnataka,2013,25,6,HUNGUND,GEN,SAIM KHAJESAB HUSENASAB,M,37.0,GEN,BSP,847.0
17200,Karnataka,2013,25,7,HUNGUND,GEN,HALAGATTI KRISHNAGOUD,M,54.0,GEN,KJP,682.0
17201,Karnataka,2013,25,8,HUNGUND,GEN,KHAJESAB SHAMEEDASAB,M,53.0,GEN,IND,607.0
17202,Karnataka,2013,25,9,HUNGUND,GEN,SANGANAGOUDRA H,M,29.0,GEN,BSRCP,529.0
17203,Karnataka,2013,25,10,HUNGUND,GEN,AMARESH MALLESHAPPA,M,31.0,GEN,JD(U),287.0
17204,Karnataka,2013,26,1,MUDDEBIHAL,GEN,APPAJI URF,M,55.0,GEN,INC,34747.0
17205,Karnataka,2013,26,2,MUDDEBIHAL,GEN,VIMALABAI JAGADEVRAO,F,64.0,GEN,KJP,22545.0
17206,Karnataka,2013,26,3,MUDDEBIHAL,GEN,SHANTHGOUDA,M,32.0,GEN,IND,18859.0
17207,Karnataka,2013,26,4,MUDDEBIHAL,GEN,DESAI PRABHU URF,M,41.0,GEN,JD(S),12227.0
17208,Karnataka,2013,26,5,MUDDEBIHAL,GEN,MALAKENDRAGOUDA,M,38.0,GEN,BJP,9761.0
17209,Karnataka,2013,26,6,MUDDEBIHAL,GEN,NINGAPPAGOUDA,M,45.0,GEN,BSRCP,9136.0
17210,Karnataka,2013,26,7,MUDDEBIHAL,GEN,MAHIBOOB SHAMSUDDIN,M,32.0,GEN,IND,2875.0
17211,Karnataka,2013,26,8,MUDDEBIHAL,GEN,HANAMANTHRAY NINGAPPA,M,40.0,GEN,IND,1869.0
17212,Karnataka,2013,26,9,MUDDEBIHAL,GEN,KORI SHIVASANGAPPA,M,66.0,GEN,IND,941.0
17213,Karnataka,2013,26,10,MUDDEBIHAL,GEN,YALLAPPA MARIYAPPA,M,36.0,SC,IND,838.0
17214,Karnataka,2013,26,11,MUDDEBIHAL,GEN,RAVI GURULINGAPPA SAJJAN,M,30.0,GEN,BSP,541.0
17215,Karnataka,2013,26,12,MUDDEBIHAL,GEN,PARUSHURAM ISHWARAPPA,M,44.0,SC,IND,387.0
17216,Karnataka,2013,27,1,DEVAR HIPPARGI,GEN,AMINAPPAGOUDA,M,44.0,GEN,INC,36231.0
17217,Karnataka,2013,27,2,DEVAR HIPPARGI,GEN,SOMANAGOUDA. B. PATIL,M,48.0,GEN,BJP,28135.0
17218,Karnataka,2013,27,3,DEVAR HIPPARGI,GEN,BHIMANAGOUDA,M,41.0,GEN,KJP,24707.0
17219,Karnataka,2013,27,4,DEVAR HIPPARGI,GEN,SURESHAGOUDA,M,38.0,GEN,IND,12421.0
17220,Karnataka,2013,27,5,DEVAR HIPPARGI,GEN,RESHMAKOUSAR,F,29.0,GEN,JD(S),8118.0
17221,Karnataka,2013,27,6,DEVAR HIPPARGI,GEN,YASHAVANT MALAPPA PUJARI,M,46.0,GEN,BSP,1069.0
17222,Karnataka,2013,27,7,DEVAR HIPPARGI,GEN,SHASHIDHAR BASANNA,M,35.0,GEN,IND,968.0
17223,Karnataka,2013,27,8,DEVAR HIPPARGI,GEN,IRFANULLAH HAFIZULLA,M,40.0,GEN,WPOI,895.0
17224,Karnataka,2013,27,9,DEVAR HIPPARGI,GEN,KANTAPPA (KANTU),M,32.0,GEN,IND,637.0
17225,Karnataka,2013,27,10,DEVAR HIPPARGI,GEN,A SREENIVASA REDDY,M,56.0,GEN,BSRCP,622.0
17226,Karnataka,2013,27,11,DEVAR HIPPARGI,GEN,DHANASING SUBHASH,M,35.0,SC,JD(U),550.0
17227,Karnataka,2013,27,12,DEVAR HIPPARGI,GEN,SAJJAN MALLESHAPPA,M,51.0,GEN,IND,545.0
17228,Karnataka,2013,27,13,DEVAR HIPPARGI,GEN,LALASAB RAJESAB KUNTOJI,M,37.0,GEN,IND,347.0
17229,Karnataka,2013,28,1,BASAVANA BAGEVADI,GEN,SHIVANAND S PATIL,M,53.0,GEN,INC,56329.0
17230,Karnataka,2013,28,2,BASAVANA BAGEVADI,GEN,BELLUBBI SANGAPPA,M,59.0,GEN,BJP,36653.0
17231,Karnataka,2013,28,3,BASAVANA BAGEVADI,GEN,SOMANAGOUDA,M,52.0,GEN,JD(S),18136.0
17232,Karnataka,2013,28,4,BASAVANA BAGEVADI,GEN,DESAI SANGRAJ ANNASAHEB,M,38.0,GEN,KJP,9834.0
17233,Karnataka,2013,28,5,BASAVANA BAGEVADI,GEN,SIDDAPPA B.GANJI,M,60.0,SC,IND,1259.0
17234,Karnataka,2013,28,6,BASAVANA BAGEVADI,GEN,KATTI MARIYAPPA,M,75.0,SC,BSP,1079.0
17235,Karnataka,2013,28,7,BASAVANA BAGEVADI,GEN,GOPAL SHIVAPPA,M,57.0,GEN,BSRCP,1035.0
17236,Karnataka,2013,28,8,BASAVANA BAGEVADI,GEN,NAZIR DUNDASI,M,36.0,GEN,WPOI,574.0
17237,Karnataka,2013,28,9,BASAVANA BAGEVADI,GEN,LAXIMBAI SHIVAPPA G PATIL,F,53.0,GEN,IND,540.0
17238,Karnataka,2013,28,10,BASAVANA BAGEVADI,GEN,VEERANAGOUDA MALLAPPA,M,51.0,GEN,IND,513.0
17239,Karnataka,2013,28,11,BASAVANA BAGEVADI,GEN,GURUSIDDAYYA M SARUR,M,32.0,GEN,IND,337.0
17240,Karnataka,2013,28,12,BASAVANA BAGEVADI,GEN,ASHOK LAMANI,M,29.0,SC,IND,277.0
17241,Karnataka,2013,28,13,BASAVANA BAGEVADI,GEN,IRANNA CHANABASAPPA,M,48.0,GEN,IND,253.0
17242,Karnataka,2013,29,1,BABALESHWAR,GEN,M.B.PATIL,M,49.0,GEN,INC,62061.0
17243,Karnataka,2013,29,2,BABALESHWAR,GEN,PATIL VIJUGOUDA,M,50.0,GEN,JD(S),57706.0
17244,Karnataka,2013,29,3,BABALESHWAR,GEN,M.S.RUDRAGOUDARA,M,65.0,GEN,BJP,4067.0
17245,Karnataka,2013,29,4,BABALESHWAR,GEN,BASAPPA. S. HONAWAD,M,27.0,GEN,KJP,2646.0
17246,Karnataka,2013,29,5,BABALESHWAR,GEN,SHASAPPA BHIMARAY,M,48.0,GEN,IND,2215.0
17247,Karnataka,2013,29,6,BABALESHWAR,GEN,KAMANNA GANGANALLI,M,33.0,GEN,BSP,1042.0
17248,Karnataka,2013,29,7,BABALESHWAR,GEN,SADASHIVAPPA YAMANAPPA,M,43.0,SC,IND,924.0
17249,Karnataka,2013,29,8,BABALESHWAR,GEN,SANGAPPA GURAPPA INDI,M,68.0,GEN,IND,751.0
17250,Karnataka,2013,29,9,BABALESHWAR,GEN,USMAN BASHA,M,31.0,GEN,IND,533.0
17251,Karnataka,2013,29,10,BABALESHWAR,GEN,MEHABOOB. H. MALABHODI,M,40.0,GEN,IND,532.0
17252,Karnataka,2013,29,11,BABALESHWAR,GEN,ARUNAKUMAR. H. JAINAPUR,M,42.0,GEN,IND,432.0
17253,Karnataka,2013,29,12,BABALESHWAR,GEN,SHAKIL MANIYAR,M,50.0,GEN,BSRCP,342.0
17254,Karnataka,2013,29,13,BABALESHWAR,GEN,GOUSAPEERA ABBASALI,M,58.0,GEN,IND,308.0
17255,Karnataka,2013,29,14,BABALESHWAR,GEN,SATTIGER BASAYYA,M,47.0,GEN,JD(U),297.0
17256,Karnataka,2013,29,15,BABALESHWAR,GEN,AKKI HUGGI PADMANNA,M,25.0,GEN,IND,290.0
17257,Karnataka,2013,29,16,BABALESHWAR,GEN,GUDADAPPA SHIVAPPA,M,53.0,GEN,IND,202.0
17258,Karnataka,2013,30,1,BIJAPUR CITY,GEN,MAKBUL S BAGAWAN,M,44.0,GEN,INC,48615.0
17259,Karnataka,2013,30,2,BIJAPUR CITY,GEN,BASANAGOUDA R PATIL,M,50.0,GEN,JD(S),39235.0
17260,Karnataka,2013,30,3,BIJAPUR CITY,GEN,APPASAHEB (APPU),M,44.0,GEN,BJP,26235.0
17261,Karnataka,2013,30,4,BIJAPUR CITY,GEN,KARIBASAVARAJ BASAVARAJ,M,52.0,GEN,KJP,1054.0
17262,Karnataka,2013,30,5,BIJAPUR CITY,GEN,RAJESH @ RAVI Y,M,40.0,SC,IND,595.0
17263,Karnataka,2013,30,6,BIJAPUR CITY,GEN,BHAVI VISHWANATH,M,65.0,GEN,IND,586.0
17264,Karnataka,2013,30,7,BIJAPUR CITY,GEN,ATTAUR REHAMAN AJIJUL,M,54.0,GEN,IUML,556.0
17265,Karnataka,2013,30,8,BIJAPUR CITY,GEN,PREMANAND HUSANAPPA,M,29.0,SC,IND,392.0
17266,Karnataka,2013,30,9,BIJAPUR CITY,GEN,AINAPUR VASUNDARA,F,57.0,GEN,IND,357.0
17267,Karnataka,2013,30,10,BIJAPUR CITY,GEN,MAHAMMADRAFIQ RAJESAB,M,42.0,GEN,SDPI,325.0
17268,Karnataka,2013,30,11,BIJAPUR CITY,GEN,ABBIVAKAS ABDURAJAK,M,32.0,GEN,WPOI,314.0
17269,Karnataka,2013,30,12,BIJAPUR CITY,GEN,NIRMALA SHRINIVAS,F,37.0,SC,IND,201.0
17270,Karnataka,2013,30,13,BIJAPUR CITY,GEN,RAJASHEKHAR S PATIL,M,43.0,GEN,BSRCP,182.0
17271,Karnataka,2013,30,14,BIJAPUR CITY,GEN,MALLIKARJUN H T,M,33.0,GEN,SUCI,167.0
17272,Karnataka,2013,30,15,BIJAPUR CITY,GEN,KADECHUR KALLAPPA,M,46.0,GEN,HJP,104.0
17273,Karnataka,2013,30,16,BIJAPUR CITY,GEN,CHANDRU R KALABURGI,M,41.0,GEN,IND,103.0
17274,Karnataka,2013,31,1,NAGTHAN,SC,RAJU ALAGUR,M,52.0,SC,INC,45570.0
17275,Karnataka,2013,31,2,NAGTHAN,SC,DEVANAND PHULSING,M,43.0,SC,JD(S),44903.0
17276,Karnataka,2013,31,3,NAGTHAN,SC,KATAKDHONDA VITTHAL,M,57.0,SC,KJP,24104.0
17277,Karnataka,2013,31,4,NAGTHAN,SC,NAGENDRA DEVENDRAPPA,M,47.0,SC,BJP,15627.0
17278,Karnataka,2013,31,5,NAGTHAN,SC,KATAKDHOND DEEPAK,M,26.0,SC,IND,1521.0
17279,Karnataka,2013,31,6,NAGTHAN,SC,SANJEEV PUNDLIK MANE,M,34.0,SC,IND,1278.0
17280,Karnataka,2013,31,7,NAGTHAN,SC,SUDHAKAR KANAMADI,M,58.0,SC,BSP,1260.0
17281,Karnataka,2013,31,8,NAGTHAN,SC,NIRMALA SHRINIVAS,F,37.0,SC,IND,1212.0
17282,Karnataka,2013,31,9,NAGTHAN,SC,PARIMALA MAHADEV,F,32.0,SC,IND,1141.0
17283,Karnataka,2013,31,10,NAGTHAN,SC,JAGANNATH RAMCHANDRA,M,47.0,SC,HJP,643.0
17284,Karnataka,2013,31,11,NAGTHAN,SC,RAHUL TIPPANNA BHASKAR,M,31.0,SC,IND,628.0
17285,Karnataka,2013,31,12,NAGTHAN,SC,T.K. DASAR,M,43.0,SC,IND,527.0
17286,Karnataka,2013,31,13,NAGTHAN,SC,BALAJI VADDAR (YATNAL),M,28.0,SC,JD(U),436.0
17287,Karnataka,2013,31,14,NAGTHAN,SC,SHRIKANT DEVENDRAPPA,M,44.0,SC,IND,435.0
17288,Karnataka,2013,31,15,NAGTHAN,SC,PREMANAND HUSANAPPA,M,29.0,SC,IND,379.0
17289,Karnataka,2013,31,16,NAGTHAN,SC,MARAGANNA MALAPPA,M,56.0,SC,IND,360.0
17290,Karnataka,2013,32,1,INDI,GEN,YASHAVANTARAYAGOUDA,M,45.0,GEN,INC,58562.0
17291,Karnataka,2013,32,2,INDI,GEN,RAVIKANT SHANKREPPA,M,56.0,GEN,KJP,25260.0
17292,Karnataka,2013,32,3,INDI,GEN,ANNAPPA SHIVANINGAPPA,M,51.0,GEN,JD(S),23173.0
17293,Karnataka,2013,32,4,INDI,GEN,SHRISHAILAGOUDA,M,38.0,GEN,BJP,15784.0
17294,Karnataka,2013,32,5,INDI,GEN,DR: BAGALI SARVABHOUMA,M,67.0,GEN,IND,7414.0
17295,Karnataka,2013,32,6,INDI,GEN,SUBHASHACHANDRA,M,44.0,GEN,IND,1264.0
17296,Karnataka,2013,32,7,INDI,GEN,MANJUNATH SHRISHAIL,M,31.0,GEN,BSRCP,1149.0
17297,Karnataka,2013,32,8,INDI,GEN,TONTAPUR DHARMANNA,M,62.0,GEN,BSP,1087.0
17298,Karnataka,2013,32,9,INDI,GEN,AZRODDIN HAYACHAND,M,28.0,GEN,BDBRAJP,912.0
17299,Karnataka,2013,32,10,INDI,GEN,GOLLALALINGANAGOUDA,M,31.0,GEN,IND,849.0
17300,Karnataka,2013,32,11,INDI,GEN,ARAVIND RUKMABAI,M,39.0,GEN,IND,805.0
17301,Karnataka,2013,32,12,INDI,GEN,COMMANDER BHEERAPPA,M,58.0,GEN,IND,712.0
17302,Karnataka,2013,32,13,INDI,GEN,TULAJAPPA HANAMANT BYALI,M,32.0,GEN,IND,708.0
17303,Karnataka,2013,32,14,INDI,GEN,SHASHIKUMAR,M,25.0,GEN,IND,651.0
17304,Karnataka,2013,32,15,INDI,GEN,MASALI KAMALAKAR,M,43.0,GEN,JD(U),445.0
17305,Karnataka,2013,33,1,SINDGI,GEN,BHUSANUR RAMESH,M,54.0,GEN,BJP,37834.0
17306,Karnataka,2013,33,2,SINDGI,GEN,MANAGULI MALLAPPA,M,77.0,GEN,JD(S),37082.0
17307,Karnataka,2013,33,3,SINDGI,GEN,SUNAGAR SHARANAPPA,M,54.0,GEN,INC,27595.0
17308,Karnataka,2013,33,4,SINDGI,GEN,PATIL GURANNAGOUDA,M,52.0,GEN,KJP,10523.0
17309,Karnataka,2013,33,5,SINDGI,GEN,RAFIQ KANE,M,37.0,GEN,IND,6938.0
17310,Karnataka,2013,33,6,SINDGI,GEN,SIDDARAMAPPA RUDRAPPA,M,55.0,GEN,IND,1540.0
17311,Karnataka,2013,33,7,SINDGI,GEN,MAHANTESH BHIMANNA,M,30.0,GEN,IND,1308.0
17312,Karnataka,2013,33,8,SINDGI,GEN,DEVAPPAGOUD,M,60.0,GEN,JD(U),1199.0
17313,Karnataka,2013,33,9,SINDGI,GEN,DR.DASTAGIR,M,33.0,GEN,BSP,1115.0
17314,Karnataka,2013,33,10,SINDGI,GEN,SIDDANNA SHARANAPPA,M,46.0,GEN,NCP,983.0
17315,Karnataka,2013,33,11,SINDGI,GEN,VISHWAKARMA IRANNA,M,53.0,GEN,IND,677.0
17316,Karnataka,2013,33,12,SINDGI,GEN,RAJU TALIKOTI,M,49.0,GEN,BSRCP,530.0
17317,Karnataka,2013,33,13,SINDGI,GEN,CHINCHOLI SHIVAPPA,M,36.0,GEN,IND,472.0
17318,Karnataka,2013,33,14,SINDGI,GEN,ASHOK VEERABADRAPPA,M,54.0,GEN,IND,298.0
17319,Karnataka,2013,33,15,SINDGI,GEN,HARANAL SANTOSH,M,33.0,GEN,SP,261.0
17320,Karnataka,2013,34,1,AFZALPUR,GEN,MALIKAYYA VENKAYYA,M,57.0,GEN,INC,38093.0
17321,Karnataka,2013,34,2,AFZALPUR,GEN,M.Y.PATIL,M,72.0,GEN,KJP,32855.0
17322,Karnataka,2013,34,3,AFZALPUR,GEN,VITTHAL HEROOR,M,60.0,GEN,JD(S),22847.0
17323,Karnataka,2013,34,4,AFZALPUR,GEN,GOVIND VISHWANATH BHAT,M,36.0,GEN,SP,14643.0
17324,Karnataka,2013,34,5,AFZALPUR,GEN,DILIP R. PATIL,M,36.0,GEN,BJP,10347.0
17325,Karnataka,2013,34,6,AFZALPUR,GEN,MALLAPPA M. SOLAPUR,M,29.0,GEN,IND,1829.0
17326,Karnataka,2013,34,7,AFZALPUR,GEN,SHRISHAIL SIDRAMAPPA,M,37.0,GEN,IND,1364.0
17327,Karnataka,2013,34,8,AFZALPUR,GEN,SOMSHEKHAR J. DESHMUKH,M,40.0,GEN,IND,1171.0
17328,Karnataka,2013,34,9,AFZALPUR,GEN,HUCHAPPA VATHAR GOUR,M,40.0,SC,BSP,1039.0
17329,Karnataka,2013,34,10,AFZALPUR,GEN,VIKRAM BHAT,M,27.0,GEN,IND,917.0
17330,Karnataka,2013,34,11,AFZALPUR,GEN,SIDRAMAPPA,M,36.0,GEN,IND,825.0
17331,Karnataka,2013,34,12,AFZALPUR,GEN,SHARANABASAPPA S.,M,48.0,GEN,IND,780.0
17332,Karnataka,2013,34,13,AFZALPUR,GEN,M.S.PATIL,M,40.0,GEN,IND,682.0
17333,Karnataka,2013,34,14,AFZALPUR,GEN,CHANDRASHEKAR N.,M,38.0,GEN,IND,631.0
17334,Karnataka,2013,34,15,AFZALPUR,GEN,BASHA PATEL,M,48.0,GEN,BSRCP,583.0
17335,Karnataka,2013,35,1,JEVARGI,GEN,AJAY DHARAM SINGH,M,39.0,GEN,INC,67038.0
17336,Karnataka,2013,35,2,JEVARGI,GEN,DODDAPPA GOUDA S. PATIL,M,41.0,GEN,BJP,30338.0
17337,Karnataka,2013,35,3,JEVARGI,GEN,KEDARLINGAYA HIREMATH,M,55.0,GEN,JD(S),24920.0
17338,Karnataka,2013,35,4,JEVARGI,GEN,MALLIKARJUN DUNDAPPA,M,77.0,GEN,KJP,11865.0
17339,Karnataka,2013,35,5,JEVARGI,GEN,BAILLAPPA M. NELOGI,M,57.0,GEN,BSRCP,3066.0
17340,Karnataka,2013,35,6,JEVARGI,GEN,LAXMIKANT RAMARAO,M,33.0,GEN,IND,1956.0
17341,Karnataka,2013,35,7,JEVARGI,GEN,MAHESHKUMAR RATHOD,M,37.0,SC,CPI,1638.0
17342,Karnataka,2013,35,8,JEVARGI,GEN,BHEEMAYYA SOMAYYA,M,43.0,SC,IND,938.0
17343,Karnataka,2013,35,9,JEVARGI,GEN,HUSSAIN PATEL IJERI,M,53.0,GEN,BSP,907.0
17344,Karnataka,2013,35,10,JEVARGI,GEN,DEVARAJ M. YEDIHALLI,M,38.0,GEN,IND,563.0
17345,Karnataka,2013,35,11,JEVARGI,GEN,KOUSARBEGAM MAKUBUL,F,48.0,GEN,IND,401.0
17346,Karnataka,2013,35,12,JEVARGI,GEN,AYYAPPA,M,41.0,GEN,IND,382.0
17347,Karnataka,2013,35,13,JEVARGI,GEN,KALLALING ESHWARAPPA,M,50.0,GEN,IND,330.0
17348,Karnataka,2013,35,14,JEVARGI,GEN,AKTAR PARVEEN,F,44.0,GEN,SP,221.0
17349,Karnataka,2013,36,1,SHORAPUR,ST,RAJA VENKATAPPA NAYAK,M,56.0,ST,INC,65033.0
17350,Karnataka,2013,36,2,SHORAPUR,ST,NARASIMHANAYAK,M,35.0,ST,JD(S),60958.0
17351,Karnataka,2013,36,3,SHORAPUR,ST,SHIVARAJ MALLESHI,M,57.0,ST,KJP,8239.0
17352,Karnataka,2013,36,4,SHORAPUR,ST,RAMANAGOUDA,M,42.0,ST,IND,3250.0
17353,Karnataka,2013,36,5,SHORAPUR,ST,MADANGOPAL NAYAK,M,62.0,ST,BJP,3249.0
17354,Karnataka,2013,36,6,SHORAPUR,ST,NANDKUMAR MALIPATIL,M,47.0,ST,BSRCP,2005.0
17355,Karnataka,2013,36,7,SHORAPUR,ST,PRABHULINGA SIDDAPUR J,M,25.0,ST,IND,993.0
17356,Karnataka,2013,36,8,SHORAPUR,ST,BASAVARAJ,M,38.0,ST,IND,985.0
17357,Karnataka,2013,36,9,SHORAPUR,ST,RAMALINGAPPA,M,29.0,ST,JD(U),771.0
17358,Karnataka,2013,36,10,SHORAPUR,ST,CHANDRASHEKHAR NAYAK,M,29.0,ST,IND,724.0
17359,Karnataka,2013,37,1,SHAHAPUR,GEN,GURU PATIL SHIRAVAL,M,43.0,GEN,KJP,54924.0
17360,Karnataka,2013,37,2,SHAHAPUR,GEN,SHARANABASAPPAGOUDA,M,53.0,GEN,INC,49128.0
17361,Karnataka,2013,37,3,SHAHAPUR,GEN,SHARANAPPA SALADAPUR,M,55.0,GEN,JD(S),12159.0
17362,Karnataka,2013,37,4,SHAHAPUR,GEN,AMARANNA,M,49.0,GEN,IND,2225.0
17363,Karnataka,2013,37,5,SHAHAPUR,GEN,BHIMAPPA,M,32.0,SC,IND,2128.0
17364,Karnataka,2013,37,6,SHAHAPUR,GEN,SHANKARANNA G.VANIKYAL,M,60.0,GEN,BSRCP,1796.0
